customer_id,document_type,document_number,issue_date,expiry_date,verification_status,verified_by,verification_date,uploaded_at,document_expired,uploaded_via,rejection_reason,document_path
597,Voter ID,VID993528860110,2010-08-15,2015-08-15,Verified,87.0,2010-08-19,2010-08-21,1,Mobile App,,documents/kyc/CUST_597/Voter_ID/597_578089.pdf
546,Voter ID,VID809286368563,2021-01-29,2026-01-29,Verified,82.0,2021-02-22,2021-02-03,1,Mobile App,,documents/kyc/CUST_546/Voter_ID/546_889438.pdf
531,Passport,K1551903,2013-02-24,2018-02-24,Rejected,21.0,2013-03-12,2013-03-23,1,Mobile App,Invalid document,documents/kyc/CUST_531/Passport/531_555773.pdf
284,Passport,Z5030319,2017-03-29,2022-03-29,Verified,40.0,2017-04-16,2017-04-18,1,Mobile App,,documents/kyc/CUST_284/Passport/284_409078.pdf
477,Passport,S3457779,2025-02-22,2030-02-22,Verified,20.0,2025-02-26,2025-03-11,0,Mobile App,,documents/kyc/CUST_477/Passport/477_118055.pdf
354,PAN,TFGXJ9096I,2022-01-31,,Pending,,,2022-02-10,0,Internet Banking,,documents/kyc/CUST_354/PAN/354_299098.pdf
245,Passport,G1350666,2018-04-10,2028-04-10,Rejected,28.0,2018-04-26,2018-05-08,0,Internet Banking,Document image unclear,documents/kyc/CUST_245/Passport/245_127173.pdf
386,Aadhaar,768474382201,2010-06-27,,Verified,80.0,2010-07-18,2010-07-13,0,Branch,,documents/kyc/CUST_386/Aadhaar/386_867803.pdf
18,Aadhaar,320514166321,2025-11-01,,Pending,,,2025-12-01,0,Internet Banking,,documents/kyc/CUST_18/Aadhaar/18_892248.pdf
958,Passport,S8033578,2017-05-25,2027-05-25,Verified,54.0,2017-06-19,2017-06-22,0,Branch,,documents/kyc/CUST_958/Passport/958_256587.pdf
467,Passport,A3379039,2015-10-30,2025-10-30,Verified,78.0,2015-11-19,2015-11-08,1,Internet Banking,,documents/kyc/CUST_467/Passport/467_849914.pdf
109,Driving License,DL836450169508,2019-10-09,2039-10-09,Verified,65.0,2019-10-30,2019-10-22,0,Mobile App,,documents/kyc/CUST_109/Driving_License/109_122932.pdf
83,Driving License,DL762792839641,2024-02-02,2034-02-02,Verified,92.0,2024-02-16,2024-02-07,0,Mobile App,,documents/kyc/CUST_83/Driving_License/83_378099.pdf
557,Aadhaar,317961314017,2022-09-14,,Verified,29.0,2022-10-01,2022-09-19,0,Mobile App,,documents/kyc/CUST_557/Aadhaar/557_263309.pdf
678,Driving License,DL522241445357,2022-04-04,2027-04-04,Verified,86.0,2022-04-13,2022-05-04,0,Mobile App,,documents/kyc/CUST_678/Driving_License/678_989368.pdf
9,Voter ID,VID526858986437,2010-08-07,2015-08-07,Verified,56.0,2010-08-26,2010-09-04,1,Mobile App,,documents/kyc/CUST_9/Voter_ID/9_915074.pdf
873,Passport,X3473227,2020-10-20,2025-10-20,Failed,13.0,2020-11-17,2020-11-13,1,Mobile App,Invalid document,documents/kyc/CUST_873/Passport/873_498540.pdf
465,Aadhaar,586205826435,2016-05-05,,Rejected,61.0,2016-05-30,2016-05-26,0,Mobile App,Incorrect document information,documents/kyc/CUST_465/Aadhaar/465_157471.pdf
943,Passport,I1036992,2012-05-30,2022-05-30,Pending,,,2012-06-16,1,Branch,,documents/kyc/CUST_943/Passport/943_219567.pdf
393,Aadhaar,257964325955,2012-12-12,,Verified,55.0,2013-01-10,2013-01-10,0,Mobile App,,documents/kyc/CUST_393/Aadhaar/393_759576.pdf
75,Passport,R9572848,2014-07-28,2024-07-28,Verified,25.0,2014-08-25,2014-08-10,1,Branch,,documents/kyc/CUST_75/Passport/75_489381.pdf
755,Passport,G2705168,2018-12-02,2028-12-02,Verified,91.0,2018-12-21,2018-12-22,0,Mobile App,,documents/kyc/CUST_755/Passport/755_225936.pdf
656,Voter ID,VID393120615112,2023-05-28,2028-05-28,Verified,33.0,2023-06-04,2023-06-23,0,Branch,,documents/kyc/CUST_656/Voter_ID/656_443783.pdf
53,Voter ID,VID113953512947,2012-11-12,2017-11-12,Verified,77.0,2012-11-26,2012-11-16,1,Mobile App,,documents/kyc/CUST_53/Voter_ID/53_470084.pdf
981,Aadhaar,135763872980,2016-09-17,,Verified,94.0,2016-09-28,2016-10-09,0,Mobile App,,documents/kyc/CUST_981/Aadhaar/981_553734.pdf
349,Aadhaar,515024427952,2010-10-11,,Verified,54.0,2010-10-24,2010-10-18,0,Mobile App,,documents/kyc/CUST_349/Aadhaar/349_893938.pdf
724,Voter ID,VID288340664725,2026-04-30,2031-04-30,Verified,34.0,2026-05-26,2026-05-29,0,Mobile App,,documents/kyc/CUST_724/Voter_ID/724_952600.pdf
798,Aadhaar,945146420173,2025-02-03,,Verified,6.0,2025-02-06,2025-02-05,0,Branch,,documents/kyc/CUST_798/Aadhaar/798_373366.pdf
177,PAN,NQPAY6967A,2011-12-20,,Rejected,92.0,2012-01-18,2011-12-24,0,Branch,Document image unclear,documents/kyc/CUST_177/PAN/177_704652.pdf
57,Passport,N1853830,2023-11-30,2028-11-30,Rejected,70.0,2023-12-13,2023-12-25,0,Internet Banking,Verification failed,documents/kyc/CUST_57/Passport/57_223853.pdf
953,Voter ID,VID983790444077,2010-04-20,2015-04-20,Verified,9.0,2010-04-21,2010-04-25,1,Mobile App,,documents/kyc/CUST_953/Voter_ID/953_816878.pdf
391,Voter ID,VID335037266076,2013-03-31,2023-03-31,Verified,96.0,2013-04-25,2013-04-17,1,Branch,,documents/kyc/CUST_391/Voter_ID/391_376221.pdf
892,Driving License,DL620302832763,2025-06-08,2035-06-08,Verified,99.0,2025-07-03,2025-07-05,0,Internet Banking,,documents/kyc/CUST_892/Driving_License/892_498429.pdf
20,PAN,LDYQL4997Q,2024-04-26,,Verified,73.0,2024-05-11,2024-05-22,0,Mobile App,,documents/kyc/CUST_20/PAN/20_423630.pdf
385,Passport,J6049384,2013-04-25,2018-04-25,Verified,69.0,2013-04-29,2013-05-13,1,Internet Banking,,documents/kyc/CUST_385/Passport/385_254500.pdf
912,Passport,J5897110,2018-01-19,2023-01-19,Verified,81.0,2018-01-29,2018-02-17,1,Mobile App,,documents/kyc/CUST_912/Passport/912_873255.pdf
612,Aadhaar,504398411741,2011-05-30,,Verified,91.0,2011-06-17,2011-06-07,0,Internet Banking,,documents/kyc/CUST_612/Aadhaar/612_297249.pdf
972,PAN,EXWZO9357I,2014-03-20,,Verified,60.0,2014-04-09,2014-04-19,0,Mobile App,,documents/kyc/CUST_972/PAN/972_841787.pdf
271,Voter ID,VID340135350889,2017-10-09,2022-10-09,Verified,21.0,2017-11-06,2017-10-27,1,Mobile App,,documents/kyc/CUST_271/Voter_ID/271_740411.pdf
759,Aadhaar,156107709118,2017-05-01,,Verified,21.0,2017-05-12,2017-05-30,0,Branch,,documents/kyc/CUST_759/Aadhaar/759_898493.pdf
379,Aadhaar,786517708353,2012-01-07,,Verified,12.0,2012-01-14,2012-01-18,0,Mobile App,,documents/kyc/CUST_379/Aadhaar/379_784909.pdf
480,Aadhaar,729642463070,2015-08-24,,Failed,32.0,2015-08-29,2015-09-08,0,Branch,Document expired,documents/kyc/CUST_480/Aadhaar/480_667450.pdf
466,Aadhaar,892877669691,2019-04-24,,Verified,46.0,2019-05-11,2019-05-17,0,Branch,,documents/kyc/CUST_466/Aadhaar/466_356904.pdf
478,Passport,U3189916,2010-12-03,2015-12-03,Verified,53.0,2010-12-14,2010-12-26,1,Mobile App,,documents/kyc/CUST_478/Passport/478_151714.pdf
942,PAN,SFVHE1941Q,2021-09-06,,Failed,63.0,2021-09-11,2021-09-07,0,Mobile App,Invalid document,documents/kyc/CUST_942/PAN/942_222475.pdf
826,Driving License,DL161738049623,2013-03-11,2018-03-11,Verified,35.0,2013-03-30,2013-03-18,1,Mobile App,,documents/kyc/CUST_826/Driving_License/826_842011.pdf
722,PAN,QSTJO9527I,2020-11-19,,Verified,80.0,2020-12-14,2020-12-09,0,Internet Banking,,documents/kyc/CUST_722/PAN/722_118719.pdf
610,Aadhaar,857032467623,2013-12-01,,Pending,,,2013-12-07,0,Branch,,documents/kyc/CUST_610/Aadhaar/610_444156.pdf
113,Passport,O7110099,2016-11-09,2026-11-09,Verified,26.0,2016-11-14,2016-11-13,0,Mobile App,,documents/kyc/CUST_113/Passport/113_251823.pdf
475,PAN,ZZQQX4650L,2025-11-29,,Verified,59.0,2025-12-09,2025-12-12,0,Branch,,documents/kyc/CUST_475/PAN/475_580767.pdf
496,PAN,YVFCO4112B,2015-09-26,,Verified,19.0,2015-10-22,2015-09-28,0,Mobile App,,documents/kyc/CUST_496/PAN/496_614805.pdf
762,Driving License,DL991395813748,2019-09-04,2029-09-04,Rejected,79.0,2019-09-30,2019-09-24,0,Branch,Document details mismatch,documents/kyc/CUST_762/Driving_License/762_849290.pdf
977,Aadhaar,907539460013,2012-01-08,,Failed,9.0,2012-01-09,2012-01-31,0,Mobile App,Document image unclear,documents/kyc/CUST_977/Aadhaar/977_183898.pdf
570,PAN,CUWUS4297F,2015-08-01,,Verified,54.0,2015-08-27,2015-08-19,0,Mobile App,,documents/kyc/CUST_570/PAN/570_279078.pdf
232,Voter ID,VID900916897679,2023-12-06,2028-12-06,Verified,99.0,2023-12-22,2023-12-06,0,Mobile App,,documents/kyc/CUST_232/Voter_ID/232_380206.pdf
694,Passport,S5028877,2015-01-10,2020-01-10,Verified,50.0,2015-01-20,2015-01-22,1,Mobile App,,documents/kyc/CUST_694/Passport/694_546840.pdf
774,PAN,JZBQI7443Y,2013-06-19,,Verified,84.0,2013-07-11,2013-07-13,0,Internet Banking,,documents/kyc/CUST_774/PAN/774_483442.pdf
759,Passport,I9510144,2019-06-20,2029-06-20,Verified,70.0,2019-07-02,2019-07-07,0,Mobile App,,documents/kyc/CUST_759/Passport/759_560351.pdf
92,Aadhaar,802790199145,2023-02-04,,Verified,11.0,2023-02-05,2023-03-03,0,Mobile App,,documents/kyc/CUST_92/Aadhaar/92_188121.pdf
645,Voter ID,VID427455907895,2016-12-10,2021-12-10,Verified,85.0,2017-01-09,2017-01-07,1,Mobile App,,documents/kyc/CUST_645/Voter_ID/645_839997.pdf
662,Aadhaar,342263612807,2016-05-05,,Rejected,60.0,2016-05-27,2016-05-13,0,Branch,Incorrect document information,documents/kyc/CUST_662/Aadhaar/662_822459.pdf
514,Passport,M9301534,2021-05-03,2031-05-03,Verified,62.0,2021-05-07,2021-05-11,0,Internet Banking,,documents/kyc/CUST_514/Passport/514_392435.pdf
590,Driving License,DL603217311567,2023-01-19,2028-01-19,Verified,88.0,2023-02-03,2023-01-31,0,Mobile App,,documents/kyc/CUST_590/Driving_License/590_514770.pdf
816,Aadhaar,790889397683,2021-08-03,,Verified,53.0,2021-08-10,2021-08-09,0,Mobile App,,documents/kyc/CUST_816/Aadhaar/816_936026.pdf
594,Passport,Q7738106,2022-08-19,2027-08-19,Verified,88.0,2022-08-20,2022-08-21,0,Mobile App,,documents/kyc/CUST_594/Passport/594_507577.pdf
676,PAN,ZTKWQ9435D,2010-09-08,,Verified,54.0,2010-09-14,2010-09-14,0,Internet Banking,,documents/kyc/CUST_676/PAN/676_823548.pdf
869,Voter ID,VID975458745232,2021-04-12,2026-04-12,Verified,60.0,2021-04-22,2021-04-27,1,Mobile App,,documents/kyc/CUST_869/Voter_ID/869_640173.pdf
510,Passport,L6827233,2018-05-30,2023-05-30,Verified,13.0,2018-06-28,2018-06-18,1,Internet Banking,,documents/kyc/CUST_510/Passport/510_951610.pdf
74,PAN,VGOYY7945R,2016-12-09,,Verified,98.0,2016-12-23,2017-01-02,0,Branch,,documents/kyc/CUST_74/PAN/74_207748.pdf
303,PAN,UFYPS9165D,2022-11-07,,Verified,41.0,2022-12-04,2022-11-18,0,Mobile App,,documents/kyc/CUST_303/PAN/303_656181.pdf
849,Aadhaar,953768954258,2025-09-18,,Verified,71.0,2025-09-30,2025-10-17,0,Branch,,documents/kyc/CUST_849/Aadhaar/849_945384.pdf
173,Aadhaar,606261030319,2014-03-25,,Verified,100.0,2014-04-01,2014-04-03,0,Branch,,documents/kyc/CUST_173/Aadhaar/173_422321.pdf
269,PAN,CQGMM8953A,2020-01-05,,Pending,,,2020-01-23,0,Mobile App,,documents/kyc/CUST_269/PAN/269_570962.pdf
984,Driving License,DL689726379366,2013-08-07,2018-08-07,Verified,97.0,2013-08-14,2013-08-23,1,Mobile App,,documents/kyc/CUST_984/Driving_License/984_389028.pdf
405,Driving License,DL958060721000,2024-05-21,2034-05-21,Verified,45.0,2024-06-14,2024-06-16,0,Mobile App,,documents/kyc/CUST_405/Driving_License/405_151287.pdf
495,Aadhaar,112234311373,2013-12-13,,Verified,44.0,2014-01-10,2014-01-12,0,Branch,,documents/kyc/CUST_495/Aadhaar/495_987220.pdf
804,Passport,M4738009,2011-10-28,2016-10-28,Verified,91.0,2011-11-22,2011-11-12,1,Mobile App,,documents/kyc/CUST_804/Passport/804_504366.pdf
66,Driving License,DL127920928800,2019-02-23,2029-02-23,Verified,26.0,2019-03-11,2019-03-06,0,Branch,,documents/kyc/CUST_66/Driving_License/66_660020.pdf
175,Passport,M8787006,2024-06-09,2029-06-09,Verified,82.0,2024-06-25,2024-07-09,0,Mobile App,,documents/kyc/CUST_175/Passport/175_863086.pdf
357,Aadhaar,519266573410,2026-07-31,,Pending,,,2026-08-15,0,Mobile App,,documents/kyc/CUST_357/Aadhaar/357_820379.pdf
196,Driving License,DL882725871181,2022-08-02,2032-08-02,Verified,84.0,2022-08-09,2022-08-17,0,Internet Banking,,documents/kyc/CUST_196/Driving_License/196_405795.pdf
242,Passport,V6508233,2022-04-12,2027-04-12,Verified,18.0,2022-04-15,2022-05-01,0,Internet Banking,,documents/kyc/CUST_242/Passport/242_378693.pdf
440,Voter ID,VID446791232994,2015-05-21,2025-05-21,Verified,89.0,2015-06-15,2015-06-07,1,Mobile App,,documents/kyc/CUST_440/Voter_ID/440_923022.pdf
10,Voter ID,VID684970237280,2025-09-08,2030-09-08,Verified,7.0,2025-09-11,2025-09-26,0,Mobile App,,documents/kyc/CUST_10/Voter_ID/10_966779.pdf
406,Driving License,DL844950711845,2018-11-27,2023-11-27,Verified,36.0,2018-12-13,2018-12-19,1,Branch,,documents/kyc/CUST_406/Driving_License/406_794620.pdf
340,Voter ID,VID358028477840,2022-08-01,2027-08-01,Rejected,32.0,2022-08-07,2022-08-02,0,Branch,Document expired,documents/kyc/CUST_340/Voter_ID/340_391620.pdf
14,PAN,URNJH4103M,2018-03-03,,Rejected,93.0,2018-03-26,2018-03-14,0,Mobile App,Document details mismatch,documents/kyc/CUST_14/PAN/14_604119.pdf
433,Driving License,DL988771376447,2017-01-09,2027-01-09,Verified,8.0,2017-02-08,2017-01-21,0,Mobile App,,documents/kyc/CUST_433/Driving_License/433_213154.pdf
422,Passport,C3735899,2026-07-09,2036-07-09,Verified,67.0,2026-07-27,2026-08-07,0,Mobile App,,documents/kyc/CUST_422/Passport/422_513134.pdf
69,Passport,W9868039,2014-07-12,2024-07-12,Rejected,1.0,2014-07-22,2014-08-10,1,Mobile App,Invalid document,documents/kyc/CUST_69/Passport/69_351253.pdf
339,Driving License,DL992240658196,2015-11-06,2035-11-06,Verified,43.0,2015-11-14,2015-11-26,0,Mobile App,,documents/kyc/CUST_339/Driving_License/339_198373.pdf
174,Voter ID,VID396757566943,2025-08-23,2035-08-23,Verified,3.0,2025-09-18,2025-09-08,0,Mobile App,,documents/kyc/CUST_174/Voter_ID/174_846916.pdf
807,Voter ID,VID495270334089,2010-07-08,2015-07-08,Rejected,76.0,2010-07-28,2010-08-07,1,Mobile App,Document expired,documents/kyc/CUST_807/Voter_ID/807_772409.pdf
620,PAN,PDQNE4421V,2013-10-24,,Verified,39.0,2013-11-20,2013-10-29,0,Branch,,documents/kyc/CUST_620/PAN/620_792193.pdf
558,Driving License,DL180525771144,2014-03-07,2034-03-07,Verified,54.0,2014-04-06,2014-03-27,0,Mobile App,,documents/kyc/CUST_558/Driving_License/558_299515.pdf
713,Passport,K6564763,2022-09-09,2032-09-09,Rejected,37.0,2022-10-09,2022-09-25,0,Mobile App,Document image unclear,documents/kyc/CUST_713/Passport/713_167821.pdf
156,PAN,NRWRG9830P,2010-06-08,,Verified,25.0,2010-07-05,2010-06-12,0,Mobile App,,documents/kyc/CUST_156/PAN/156_139810.pdf
50,Passport,Y2065992,2023-08-03,2028-08-03,Verified,40.0,2023-08-24,2023-08-06,0,Mobile App,,documents/kyc/CUST_50/Passport/50_975634.pdf
600,Voter ID,VID876887481292,2012-05-30,2017-05-30,Verified,64.0,2012-06-20,2012-06-16,1,Mobile App,,documents/kyc/CUST_600/Voter_ID/600_395757.pdf
176,Passport,O1398276,2019-04-18,2024-04-18,Verified,81.0,2019-05-17,2019-04-19,1,Internet Banking,,documents/kyc/CUST_176/Passport/176_173695.pdf
964,PAN,OLLWA1474S,2019-08-13,,Verified,9.0,2019-08-24,2019-08-14,0,Branch,,documents/kyc/CUST_964/PAN/964_383151.pdf
345,Driving License,DL589224489413,2012-06-21,2032-06-21,Verified,30.0,2012-06-30,2012-07-16,0,Mobile App,,documents/kyc/CUST_345/Driving_License/345_428268.pdf
337,Voter ID,VID174508017283,2015-02-15,2020-02-15,Verified,50.0,2015-02-20,2015-02-24,1,Mobile App,,documents/kyc/CUST_337/Voter_ID/337_119322.pdf
655,PAN,SLUFA7042A,2014-11-26,,Verified,74.0,2014-11-30,2014-12-04,0,Internet Banking,,documents/kyc/CUST_655/PAN/655_396062.pdf
174,PAN,JXFDT7289H,2014-02-04,,Verified,18.0,2014-02-16,2014-03-02,0,Mobile App,,documents/kyc/CUST_174/PAN/174_418430.pdf
569,Passport,Y5017536,2015-04-27,2025-04-27,Verified,45.0,2015-05-19,2015-05-03,1,Branch,,documents/kyc/CUST_569/Passport/569_460564.pdf
304,Aadhaar,535804461085,2018-03-31,,Verified,58.0,2018-04-15,2018-03-31,0,Mobile App,,documents/kyc/CUST_304/Aadhaar/304_355921.pdf
554,Aadhaar,873212729292,2023-01-05,,Verified,58.0,2023-01-13,2023-02-03,0,Internet Banking,,documents/kyc/CUST_554/Aadhaar/554_120267.pdf
624,Passport,R6879602,2011-04-15,2021-04-15,Verified,58.0,2011-05-06,2011-04-29,1,Mobile App,,documents/kyc/CUST_624/Passport/624_132497.pdf
915,Passport,Y2469633,2023-04-22,2033-04-22,Verified,17.0,2023-05-12,2023-05-06,0,Branch,,documents/kyc/CUST_915/Passport/915_657717.pdf
511,PAN,XTGTY1262R,2010-04-12,,Verified,75.0,2010-04-30,2010-05-03,0,Mobile App,,documents/kyc/CUST_511/PAN/511_860277.pdf
877,PAN,KNECC7647A,2015-12-27,,Verified,58.0,2016-01-09,2016-01-08,0,Mobile App,,documents/kyc/CUST_877/PAN/877_612716.pdf
982,Voter ID,VID130858502161,2015-03-25,2025-03-25,Verified,78.0,2015-04-12,2015-04-09,1,Mobile App,,documents/kyc/CUST_982/Voter_ID/982_331548.pdf
808,Aadhaar,932924552000,2019-08-17,,Verified,49.0,2019-09-08,2019-08-23,0,Mobile App,,documents/kyc/CUST_808/Aadhaar/808_270357.pdf
536,Passport,M8426893,2020-11-26,2030-11-26,Verified,100.0,2020-12-04,2020-11-27,0,Branch,,documents/kyc/CUST_536/Passport/536_474859.pdf
883,PAN,CVIWI4498L,2013-02-13,,Verified,69.0,2013-02-14,2013-02-25,0,Mobile App,,documents/kyc/CUST_883/PAN/883_717006.pdf
383,Voter ID,VID211308242934,2012-06-22,2017-06-22,Verified,25.0,2012-07-09,2012-07-22,1,Mobile App,,documents/kyc/CUST_383/Voter_ID/383_472776.pdf
339,PAN,DUYFR6084N,2015-11-22,,Verified,86.0,2015-12-15,2015-12-16,0,Branch,,documents/kyc/CUST_339/PAN/339_782021.pdf
391,Driving License,DL407127850912,2023-11-04,2028-11-04,Verified,74.0,2023-11-17,2023-11-25,0,Branch,,documents/kyc/CUST_391/Driving_License/391_380119.pdf
395,Driving License,DL406161466721,2020-09-03,2040-09-03,Verified,72.0,2020-09-06,2020-09-09,0,Branch,,documents/kyc/CUST_395/Driving_License/395_231667.pdf
561,Voter ID,VID851034590769,2011-12-21,2021-12-21,Verified,19.0,2012-01-07,2012-01-18,1,Internet Banking,,documents/kyc/CUST_561/Voter_ID/561_423884.pdf
1,Driving License,DL883757985715,2020-01-06,2040-01-06,Verified,44.0,2020-01-22,2020-01-20,0,Branch,,documents/kyc/CUST_1/Driving_License/1_589081.pdf
137,Driving License,DL402055870126,2011-05-08,2016-05-08,Verified,36.0,2011-05-24,2011-05-17,1,Branch,,documents/kyc/CUST_137/Driving_License/137_101564.pdf
998,Driving License,DL162006087782,2013-06-20,2018-06-20,Verified,70.0,2013-07-03,2013-07-09,1,Branch,,documents/kyc/CUST_998/Driving_License/998_179386.pdf
729,Aadhaar,244639338684,2013-04-14,,Verified,8.0,2013-05-02,2013-04-19,0,Mobile App,,documents/kyc/CUST_729/Aadhaar/729_545120.pdf
319,PAN,GXMAW1622Y,2020-06-12,,Verified,94.0,2020-06-18,2020-06-25,0,Branch,,documents/kyc/CUST_319/PAN/319_594814.pdf
99,Driving License,DL345900307009,2012-01-27,2032-01-27,Verified,31.0,2012-02-23,2012-01-31,0,Mobile App,,documents/kyc/CUST_99/Driving_License/99_197402.pdf
434,Aadhaar,323760139129,2019-03-15,,Verified,25.0,2019-03-20,2019-04-03,0,Mobile App,,documents/kyc/CUST_434/Aadhaar/434_906331.pdf
668,PAN,WWQVI9532I,2016-04-18,,Pending,,,2016-04-22,0,Branch,,documents/kyc/CUST_668/PAN/668_678295.pdf
563,Driving License,DL678321283206,2013-12-27,2023-12-27,Verified,74.0,2013-12-30,2014-01-16,1,Mobile App,,documents/kyc/CUST_563/Driving_License/563_860356.pdf
157,Voter ID,VID446807281399,2019-11-02,2029-11-02,Verified,34.0,2019-11-21,2019-11-24,0,Branch,,documents/kyc/CUST_157/Voter_ID/157_494983.pdf
913,Passport,Q1945473,2010-08-29,2015-08-29,Verified,66.0,2010-09-18,2010-09-24,1,Branch,,documents/kyc/CUST_913/Passport/913_596507.pdf
260,PAN,FCTYU8052J,2016-05-29,,Verified,100.0,2016-06-17,2016-06-08,0,Mobile App,,documents/kyc/CUST_260/PAN/260_238783.pdf
371,Voter ID,VID793036060931,2015-09-10,2020-09-10,Verified,63.0,2015-09-27,2015-09-17,1,Mobile App,,documents/kyc/CUST_371/Voter_ID/371_789810.pdf
508,Aadhaar,658520947521,2015-02-12,,Verified,35.0,2015-02-28,2015-02-27,0,Mobile App,,documents/kyc/CUST_508/Aadhaar/508_955788.pdf
362,Aadhaar,386774605769,2019-06-11,,Pending,,,2019-07-04,0,Mobile App,,documents/kyc/CUST_362/Aadhaar/362_136978.pdf
638,Voter ID,VID606607146186,2026-04-12,2031-04-12,Verified,30.0,2026-05-06,2026-04-19,0,Mobile App,,documents/kyc/CUST_638/Voter_ID/638_966622.pdf
106,Passport,A7161005,2019-02-04,2029-02-04,Failed,13.0,2019-02-10,2019-02-09,0,Mobile App,Incorrect document information,documents/kyc/CUST_106/Passport/106_450520.pdf
927,Driving License,DL113809375109,2025-12-18,2045-12-18,Pending,,,2025-12-23,0,Internet Banking,,documents/kyc/CUST_927/Driving_License/927_852517.pdf
677,PAN,CLTVK7470C,2015-12-01,,Verified,37.0,2015-12-11,2015-12-10,0,Branch,,documents/kyc/CUST_677/PAN/677_649806.pdf
565,Voter ID,VID743320319430,2011-06-07,2016-06-07,Verified,88.0,2011-06-10,2011-07-04,1,Mobile App,,documents/kyc/CUST_565/Voter_ID/565_410083.pdf
398,Voter ID,VID872131095659,2013-09-25,2018-09-25,Failed,21.0,2013-10-11,2013-10-06,1,Internet Banking,Incorrect document information,documents/kyc/CUST_398/Voter_ID/398_716907.pdf
920,Passport,A2383104,2026-01-08,2031-01-08,Verified,59.0,2026-01-14,2026-01-16,0,Branch,,documents/kyc/CUST_920/Passport/920_435184.pdf
69,Aadhaar,532753339439,2022-02-20,,Verified,13.0,2022-03-06,2022-03-13,0,Mobile App,,documents/kyc/CUST_69/Aadhaar/69_553556.pdf
242,Voter ID,VID944063969001,2025-09-21,2035-09-21,Failed,94.0,2025-09-23,2025-10-04,0,Internet Banking,Verification failed,documents/kyc/CUST_242/Voter_ID/242_783459.pdf
418,Passport,U3323492,2018-05-24,2023-05-24,Verified,80.0,2018-06-13,2018-06-05,1,Branch,,documents/kyc/CUST_418/Passport/418_722467.pdf
874,Passport,M5473793,2024-04-10,2034-04-10,Verified,80.0,2024-05-03,2024-05-08,0,Branch,,documents/kyc/CUST_874/Passport/874_744063.pdf
731,Passport,T8360406,2022-04-17,2027-04-17,Verified,45.0,2022-05-07,2022-05-05,0,Branch,,documents/kyc/CUST_731/Passport/731_745538.pdf
705,Voter ID,VID338119660673,2017-05-08,2022-05-08,Rejected,24.0,2017-05-09,2017-05-26,1,Mobile App,Document image unclear,documents/kyc/CUST_705/Voter_ID/705_833316.pdf
231,Voter ID,VID133304518637,2015-11-19,2020-11-19,Verified,33.0,2015-12-07,2015-11-30,1,Internet Banking,,documents/kyc/CUST_231/Voter_ID/231_691813.pdf
131,Driving License,DL410636686662,2024-03-05,2034-03-05,Verified,75.0,2024-03-10,2024-03-16,0,Mobile App,,documents/kyc/CUST_131/Driving_License/131_922928.pdf
115,PAN,OOLVI2224H,2020-01-09,,Verified,73.0,2020-01-11,2020-01-21,0,Branch,,documents/kyc/CUST_115/PAN/115_491456.pdf
311,Aadhaar,426348267487,2023-04-19,,Verified,95.0,2023-05-19,2023-04-20,0,Mobile App,,documents/kyc/CUST_311/Aadhaar/311_957984.pdf
957,Voter ID,VID418731194927,2022-09-13,2032-09-13,Verified,59.0,2022-09-22,2022-09-26,0,Branch,,documents/kyc/CUST_957/Voter_ID/957_114831.pdf
364,Driving License,DL431267732116,2018-06-15,2028-06-15,Verified,35.0,2018-06-22,2018-06-28,0,Mobile App,,documents/kyc/CUST_364/Driving_License/364_459184.pdf
99,Voter ID,VID758134939508,2012-01-08,2017-01-08,Verified,13.0,2012-01-25,2012-01-28,1,Branch,,documents/kyc/CUST_99/Voter_ID/99_537586.pdf
331,PAN,LTNEV5457G,2023-01-03,,Verified,82.0,2023-01-10,2023-01-22,0,Mobile App,,documents/kyc/CUST_331/PAN/331_509781.pdf
63,Passport,U3867306,2022-06-11,2027-06-11,Verified,27.0,2022-06-28,2022-06-29,0,Internet Banking,,documents/kyc/CUST_63/Passport/63_590541.pdf
727,Driving License,DL490658046912,2015-09-03,2035-09-03,Verified,64.0,2015-09-20,2015-10-01,0,Branch,,documents/kyc/CUST_727/Driving_License/727_168339.pdf
489,Voter ID,VID216425673075,2020-06-02,2030-06-02,Verified,93.0,2020-06-29,2020-06-18,0,Mobile App,,documents/kyc/CUST_489/Voter_ID/489_145883.pdf
453,PAN,YXLEM2893L,2012-03-27,,Verified,77.0,2012-03-28,2012-04-26,0,Branch,,documents/kyc/CUST_453/PAN/453_248717.pdf
167,Aadhaar,286706095705,2014-03-19,,Verified,95.0,2014-03-29,2014-03-26,0,Mobile App,,documents/kyc/CUST_167/Aadhaar/167_378891.pdf
245,Voter ID,VID348493375570,2025-01-04,2035-01-04,Verified,79.0,2025-02-01,2025-01-09,0,Mobile App,,documents/kyc/CUST_245/Voter_ID/245_664571.pdf
706,Aadhaar,463852764245,2016-12-25,,Verified,8.0,2017-01-18,2017-01-02,0,Mobile App,,documents/kyc/CUST_706/Aadhaar/706_453974.pdf
209,Passport,A3797978,2025-07-24,2035-07-24,Verified,5.0,2025-08-14,2025-08-06,0,Mobile App,,documents/kyc/CUST_209/Passport/209_828163.pdf
85,Driving License,DL842564258250,2020-04-07,2030-04-07,Verified,42.0,2020-04-28,2020-04-10,0,Mobile App,,documents/kyc/CUST_85/Driving_License/85_505038.pdf
