customer_id,beneficiary_name,nickname,account_number,ifsc_code,bank_name,account_type,beneficiary_mobile_number,beneficiary_email,upi_id,beneficiary_status,is_verified,added_on,verified_at,added_via
759,Harrison Seth,Mom,4569643697144153,KKBK0908376,Punjab National Bank,Savings,7767378082,harrison.seth544@example.com,harrisonseth3451@okicici,Active,1,2025-02-09 07:58:45,2025-02-14 16:07:45,Mobile App
765,Netra Swamy,Home,4897795918713365,SBIN0608556,Union Bank of India,Savings,6215077738,netra.swamy124@example.com,netraswamy6985@okaxis,Active,1,2025-05-28 21:59:18,2025-06-01 23:17:18,Internet Banking
619,Triya Sahota,Vendor,9437111834864872,CNRB0262779,IDFC First Bank,Savings,8123761907,triya.sahota245@example.com,triyasahota7914@okaxis,Active,1,2026-05-01 07:14:51,2026-05-03 06:53:51,Internet Banking
805,Bimala Natt,,4934392847609591,PUNB0922678,Canara Bank,Savings,9169163263,bimala.natt647@example.com,bimalanatt1880@okaxis,Active,0,2025-01-22 21:48:04,,Mobile App
728,Sai Dave,Dad,7904474166587014,CNRB0316678,HDFC Bank,Savings,0601869129,sai.dave150@example.com,saidave2993@okhdfcbank,Inactive,1,2026-04-03 18:26:58,2026-04-07 09:18:58,Mobile App
563,Kashvi Morar,,3680816983371054,SBIN0846975,Union Bank of India,Savings,,kashvi.morar945@example.com,,Active,1,2025-08-02 10:43:40,2025-08-03 01:03:40,Mobile App
6,Chakrika Kaur,Mom,986393986545183,UTIB0273495,Canara Bank,Savings,1943345912,chakrika.kaur601@example.com,,Active,1,2025-05-15 11:43:28,2025-05-16 12:48:28,Mobile App
618,Lipika Minhas,,2349769986605895,YESB0344643,Punjab National Bank,Current,9301138504,lipika.minhas158@example.com,lipikaminhas8480@ybl,Active,1,2024-03-16 01:35:11,2024-03-16 22:38:11,Internet Banking
51,Unni Brahmbhatt,Office,8407708312253043,SBIN0808406,Yes Bank,Current,3715007042,unni.brahmbhatt994@example.com,unnibrahmbhatt8054@ybl,Active,1,2024-04-09 01:45:23,2024-04-10 04:36:23,Mobile App
30,Forum Ravel,Vendor,7599980479350015,IDFB0914149,State Bank of India,Savings,1510346646,forum.ravel339@example.com,,Active,0,2024-08-06 10:39:44,,Branch
50,Zehaan Sastry,Home,2521102186890343,INDB0948935,Bank of Baroda,Current,1654883220,zehaan.sastry506@example.com,zehaansastry6437@okhdfcbank,Active,1,2025-07-12 06:45:00,2025-07-16 05:46:00,Mobile App
246,Xiti Barman,Vendor,6148099614604398,CNRB0600203,Axis Bank,Current,2893341923,xiti.barman413@example.com,,Active,1,2026-04-17 09:28:33,2026-04-19 19:26:33,Branch
59,Lopa Balan,,7492910411301026,SBIN0052361,Union Bank of India,Savings,4519016752,lopa.balan195@example.com,lopabalan5295@oksbi,Active,1,2024-11-04 07:30:32,2024-11-09 06:57:32,Mobile App
259,Rachit Handa,,8866591098730598,ICIC0283176,Union Bank of India,Savings,2512378629,,,Active,0,2024-01-07 13:04:46,,Internet Banking
536,Udant More,Dad,4165552398481524,IDFB0455473,Kotak Mahindra Bank,Current,5765310264,udant.more930@example.com,udantmore8076@okicici,Active,0,2026-04-03 20:11:11,,Mobile App
866,Janaki Gole,Brother,2958427336030980,INDB0071145,Punjab National Bank,Savings,6362787748,janaki.gole29@example.com,janakigole5185@oksbi,Inactive,0,2025-06-02 00:13:10,,Mobile App
558,Priya Gara,Dad,9215178861696964,ICIC0242945,Yes Bank,Savings,1159950271,priya.gara976@example.com,,Active,1,2024-12-21 05:03:31,2024-12-22 16:06:31,Internet Banking
219,Gaurang Bhat,,50390178827313,HDFC0475388,IDFC First Bank,Savings,6191927803,gaurang.bhat644@example.com,gaurangbhat1286@paytm,Active,1,2025-09-22 12:05:20,2025-09-23 01:40:20,Internet Banking
299,Zaid Rattan,Business,9120287438441886,KKBK0163062,Canara Bank,Savings,5793278096,,zaidrattan5154@oksbi,Active,0,2025-07-20 00:42:49,,Mobile App
863,Imaran Nath,Vendor,8763744538810817,BARB0325587,Punjab National Bank,Savings,8635957649,,,Active,1,2025-04-19 13:17:32,2025-04-25 15:13:32,Mobile App
484,Oscar Deep,Vendor,2361014273746826,ICIC0708829,HDFC Bank,Savings,0394320913,oscar.deep832@example.com,oscardeep6985@oksbi,Active,0,2025-10-15 17:54:14,,Internet Banking
30,Girik Gulati,Home,7162791350898305,UTIB0961651,Bank of Baroda,Savings,2923097815,girik.gulati377@example.com,girikgulati6082@okicici,Inactive,0,2025-07-31 11:41:55,,Mobile App
641,Yauvani Batta,,4496845630628454,UBIN0453029,Bank of Baroda,Current,8696756146,yauvani.batta932@example.com,,Active,1,2024-05-13 16:26:55,2024-05-17 07:12:55,Mobile App
423,Kalpit Dua,Business,361902309644885,BARB0426353,ICICI Bank,Savings,1404710688,,kalpitdua7382@okicici,Inactive,1,2026-06-02 05:38:29,2026-06-08 00:12:29,Mobile App
618,Gautam Krishna,Dad,6508201282931574,YESB0036287,Yes Bank,Savings,4624298415,gautam.krishna261@example.com,gautamkrishna549@okicici,Active,0,2026-02-27 21:26:24,,Mobile App
421,Bimala Sharaf,,7787511660684376,UBIN0609824,IDFC First Bank,Savings,8156266689,bimala.sharaf221@example.com,,Active,1,2024-10-10 03:03:29,2024-10-16 13:58:29,Branch
297,Sudiksha Chaudhuri,Business,7300230025415719,IDFB0088266,Bank of Baroda,Savings,1095054679,sudiksha.chaudhuri25@example.com,,Active,1,2024-11-17 11:32:08,2024-11-24 06:44:08,Mobile App
380,Abeer Barad,Personal,6275792616679023,HDFC0734443,HDFC Bank,Savings,3005253536,,abeerbarad2871@oksbi,Active,1,2026-08-04 13:39:57,2026-08-09 22:30:57,Internet Banking
544,Robert Doctor,Brother,5600736802821474,PUNB0667059,Canara Bank,Savings,6467432207,robert.doctor597@example.com,,Active,1,2025-03-17 22:24:41,2025-03-23 05:37:41,Mobile App
876,Vrinda Parekh,,5851494671226410,CNRB0737075,IndusInd Bank,Savings,7660038028,vrinda.parekh653@example.com,,Active,1,2026-08-10 17:46:55,2026-08-11 04:49:55,Internet Banking
432,Saumya Pathak,Brother,385774685781623,YESB0158355,Axis Bank,Savings,5188899146,saumya.pathak206@example.com,,Active,0,2025-08-13 07:30:42,,Internet Banking
881,Jonathan Nagarajan,,501797679590499,BARB0994396,Punjab National Bank,Current,3280207703,jonathan.nagarajan257@example.com,,Blocked,1,2026-04-19 07:45:52,2026-04-24 16:53:52,Internet Banking
98,Nakul Batra,,7009214569730883,KKBK0209501,Bank of Baroda,Current,9212846003,nakul.batra920@example.com,,Active,1,2025-07-27 11:41:37,2025-07-29 19:43:37,Internet Banking
98,Yamini Bhargava,,9124610178704296,HDFC0412185,Union Bank of India,Savings,,yamini.bhargava20@example.com,,Active,1,2025-04-02 02:05:11,2025-04-05 01:16:11,Internet Banking
440,Varsha Narayan,Brother,7349138466243024,KKBK0503989,Union Bank of India,Savings,,varsha.narayan849@example.com,,Active,1,2024-08-30 08:31:33,2024-09-06 06:53:33,Mobile App
376,Aashi Sane,Friend,952965910317168,UBIN0321691,IndusInd Bank,Current,8983391370,aashi.sane368@example.com,,Active,0,2024-11-11 08:20:24,,Mobile App
932,Siya Pant,Friend,7231155513701533,PUNB0009584,IDFC First Bank,Savings,8044862512,siya.pant490@example.com,,Active,1,2026-04-17 22:45:06,2026-04-24 08:38:06,Mobile App
668,Udarsh Thaker,Mom,9426362392761640,IDFB0369027,State Bank of India,Savings,0654813901,udarsh.thaker26@example.com,udarshthaker8127@paytm,Active,1,2024-10-02 11:46:32,2024-10-05 03:15:32,Branch
560,Vihaan Nair,,8256485439481791,BARB0371797,Kotak Mahindra Bank,Savings,6345955501,vihaan.nair164@example.com,vihaannair9045@okaxis,Active,1,2026-02-06 06:05:23,2026-02-09 04:16:23,Internet Banking
440,Omya Gulati,Dad,634680662582776,INDB0237935,Union Bank of India,Savings,1536184990,omya.gulati235@example.com,,Active,1,2024-11-18 18:59:41,2024-11-22 15:01:41,Internet Banking
953,Lopa Bhargava,,2116296873017550,PUNB0139381,HDFC Bank,Savings,8111091870,lopa.bhargava424@example.com,lopabhargava9164@oksbi,Active,1,2026-02-25 12:27:04,2026-03-03 18:50:04,Mobile App
570,Anamika Keer,,3810626743268315,INDB0618748,Axis Bank,Savings,7765730249,anamika.keer201@example.com,,Active,1,2024-10-27 14:37:04,2024-10-29 15:26:04,Mobile App
615,Urvashi Bhatt,Sister,3928034319321502,UBIN0856771,Canara Bank,Savings,0995538969,urvashi.bhatt677@example.com,urvashibhatt6790@okhdfcbank,Active,1,2026-04-07 21:48:59,2026-04-09 14:12:59,Internet Banking
170,Qarin Dasgupta,Office,4504390517737729,PUNB0258943,State Bank of India,Savings,4258769876,qarin.dasgupta221@example.com,,Active,1,2024-03-05 02:43:28,2024-03-05 03:03:28,Internet Banking
636,Devika Mody,,9217157211908718,INDB0622335,ICICI Bank,Savings,1905263453,,,Active,1,2024-06-28 00:56:46,2024-06-30 07:03:46,Internet Banking
126,Lucky Varma,Business,5615962381898572,UBIN0364197,Bank of Baroda,Savings,7924577064,,luckyvarma6422@okaxis,Active,1,2025-07-15 16:29:39,2025-07-20 05:32:39,Internet Banking
9,Chaman Chaudhary,Mom,2510093266572167,HDFC0058453,State Bank of India,Current,0118936397,chaman.chaudhary733@example.com,,Active,1,2026-08-01 03:19:35,2026-08-07 08:11:35,Mobile App
53,Ekalinga Dada,Dad,1817712127644581,UTIB0033188,IndusInd Bank,Savings,5422468651,ekalinga.dada441@example.com,ekalingadada5965@okaxis,Active,1,2025-04-15 06:17:31,2025-04-15 17:31:31,Mobile App
58,Mahika Dhawan,Personal,8976521822979042,ICIC0546606,HDFC Bank,Current,8303975083,mahika.dhawan114@example.com,,Active,1,2024-07-04 05:52:54,2024-07-08 00:50:54,Mobile App
619,Dhriti Trivedi,Dad,8538638111364220,ICIC0026458,Kotak Mahindra Bank,Savings,7237421466,dhriti.trivedi138@example.com,dhrititrivedi475@paytm,Active,1,2024-02-25 14:08:10,2024-02-26 23:30:10,Mobile App
535,Aradhana Pau,Office,3106644976696229,HDFC0932588,IDFC First Bank,Savings,2279895533,aradhana.pau460@example.com,aradhanapau9286@okhdfcbank,Active,1,2025-12-01 12:46:03,2025-12-04 09:05:03,Mobile App
53,Ekaja Yohannan,Business,6573322129403375,IDFB0600487,Punjab National Bank,Savings,8618529166,ekaja.yohannan304@example.com,ekajayohannan756@paytm,Active,0,2026-04-06 12:22:22,,Branch
956,Upkaar Randhawa,Vendor,9869834419703860,SBIN0375364,IndusInd Bank,Savings,4038030639,upkaar.randhawa724@example.com,upkaarrandhawa3711@ybl,Active,1,2025-06-30 10:19:24,2025-07-06 02:59:24,Internet Banking
623,Ojas Shenoy,Office,7665299417108631,SBIN0570669,Kotak Mahindra Bank,Savings,4028564691,ojas.shenoy130@example.com,ojasshenoy118@okicici,Active,1,2024-08-24 12:40:32,2024-08-27 00:48:32,Internet Banking
633,Lohit Kothari,,4750247082053735,IDFB0842519,Axis Bank,Savings,2097619892,lohit.kothari685@example.com,lohitkothari9658@okaxis,Inactive,0,2025-02-13 03:27:38,,Mobile App
628,Vihaan Nazareth,Mom,5142465029501569,PUNB0325184,IDFC First Bank,Savings,6838651318,vihaan.nazareth770@example.com,,Active,1,2024-02-24 21:48:34,2024-02-29 20:04:34,Internet Banking
114,Chakradhar Shukla,Dad,4244275710739347,CNRB0740569,IDFC First Bank,Savings,6946486407,chakradhar.shukla344@example.com,chakradharshukla3775@okaxis,Active,1,2025-07-14 09:32:31,2025-07-20 01:27:31,Branch
814,Amruta Misra,Brother,8806423636343534,PUNB0739987,IDFC First Bank,Savings,2697438026,amruta.misra916@example.com,,Active,1,2025-02-17 21:17:27,2025-02-20 23:09:27,Internet Banking
270,Zayyan Tella,,6017784246512540,UBIN0167599,Canara Bank,Savings,8429519114,,zayyantella4502@okhdfcbank,Active,1,2025-09-18 21:18:40,2025-09-22 20:43:40,Internet Banking
68,Yashoda Joshi,Sister,8646082694621322,BARB0194962,HDFC Bank,Savings,5203705145,yashoda.joshi529@example.com,,Active,1,2026-03-07 22:35:43,2026-03-10 01:38:43,Branch
956,Jatin Mishra,Friend,4675854749422222,CNRB0465678,State Bank of India,Savings,2406583323,jatin.mishra937@example.com,,Inactive,0,2025-03-09 03:34:00,,Internet Banking
546,Aarna Shenoy,Home,6178069004199604,UTIB0086873,Canara Bank,Savings,1715426838,aarna.shenoy26@example.com,aarnashenoy7949@paytm,Active,1,2025-12-28 22:03:19,2026-01-03 18:17:19,Branch
761,Varenya Char,,6972219830709580,UTIB0273181,Punjab National Bank,Savings,,varenya.char734@example.com,varenyachar2944@paytm,Active,1,2024-02-27 07:28:03,2024-02-28 21:54:03,Mobile App
965,Charita Ghose,,2041618586959068,YESB0754265,Yes Bank,Savings,2257677473,charita.ghose861@example.com,,Active,1,2025-12-12 10:18:48,2025-12-16 06:45:48,Mobile App
21,Varsha Sem,,4212181573915447,UTIB0853614,HDFC Bank,Savings,9689686342,varsha.sem433@example.com,,Active,1,2025-12-01 11:02:58,2025-12-05 21:26:58,Mobile App
553,Deepa Khosla,Home,721776232571763,KKBK0342052,IndusInd Bank,Savings,4605215048,deepa.khosla694@example.com,,Active,0,2024-02-29 01:51:43,,Mobile App
645,Tamanna Gupta,Office,6645171833788123,PUNB0347129,State Bank of India,Savings,6481263047,tamanna.gupta887@example.com,,Active,1,2025-02-14 07:12:23,2025-02-20 10:41:23,Mobile App
271,Hamsini Datta,Dad,7699108651923587,YESB0794368,Bank of Baroda,Savings,3187463814,hamsini.datta129@example.com,,Active,1,2025-03-23 20:56:25,2025-03-30 04:35:25,Branch
443,Nidra Kaul,,6668219289191307,YESB0858835,ICICI Bank,Savings,,,nidrakaul5950@okaxis,Active,1,2025-10-31 13:14:43,2025-11-02 03:31:43,Mobile App
769,Waida Nayar,,2834756573773450,YESB0070717,IndusInd Bank,Current,,waida.nayar331@example.com,,Active,1,2025-08-21 05:37:03,2025-08-25 08:43:03,Internet Banking
591,Anya Morar,Dad,2777482633681419,YESB0506496,Kotak Mahindra Bank,Savings,1534869035,anya.morar517@example.com,anyamorar1507@okhdfcbank,Active,1,2025-11-28 04:39:01,2025-12-01 16:03:01,Internet Banking
617,Chaitanya Nagar,,3123596269859060,UBIN0961499,Axis Bank,Current,3244697934,,chaitanyanagar7411@okicici,Active,1,2025-05-20 00:34:25,2025-05-21 03:06:25,Mobile App
843,Xalak Chaudhary,Dad,6219852966272343,HDFC0580717,State Bank of India,Savings,6431700774,xalak.chaudhary76@example.com,xalakchaudhary1446@okicici,Active,1,2026-06-17 14:19:48,2026-06-23 22:57:48,Mobile App
292,Max Ahluwalia,,6827357033208872,IDFB0919013,ICICI Bank,Savings,3265666795,max.ahluwalia532@example.com,maxahluwalia2129@paytm,Active,1,2025-12-06 22:55:31,2025-12-13 00:21:31,Mobile App
717,Tanay Ramaswamy,Vendor,2321503814542678,SBIN0071847,Bank of Baroda,Savings,2462631623,tanay.ramaswamy832@example.com,tanayramaswamy1655@oksbi,Active,1,2025-04-17 20:36:40,2025-04-20 15:49:40,Mobile App
956,David Manne,Office,8102559785519125,PUNB0608007,Punjab National Bank,Savings,6883048074,david.manne598@example.com,davidmanne733@ybl,Active,1,2026-03-12 13:23:23,2026-03-16 06:11:23,Internet Banking
863,Eshana Gaba,Dad,9391637020213017,HDFC0675542,IndusInd Bank,Savings,0288191526,eshana.gaba477@example.com,,Blocked,1,2024-10-11 15:30:25,2024-10-13 12:40:25,Internet Banking
393,Chatura Boase,Business,1859808027533544,UBIN0157435,IndusInd Bank,Savings,,chatura.boase868@example.com,chaturaboase9436@oksbi,Inactive,1,2026-07-24 07:06:25,2026-07-24 07:14:25,Internet Banking
806,Tanmayi Koshy,,1749901798848881,CNRB0899964,HDFC Bank,Savings,4731705949,tanmayi.koshy392@example.com,tanmayikoshy2898@paytm,Active,0,2025-03-21 21:56:52,,Internet Banking
869,Osha Kapur,Sister,8913413508579769,BARB0519767,Axis Bank,Savings,3197837102,osha.kapur351@example.com,oshakapur7966@okaxis,Active,1,2026-06-15 23:55:20,2026-06-17 05:21:20,Mobile App
2,Sachi Kalla,Home,4755036218142692,YESB0095749,Kotak Mahindra Bank,Savings,,sachi.kalla692@example.com,,Active,1,2024-03-11 22:37:36,2024-03-14 13:34:36,Branch
263,Saanvi Peri,Friend,5719662796221983,ICIC0522019,Punjab National Bank,Current,8141519169,saanvi.peri428@example.com,saanviperi7315@paytm,Active,1,2026-01-21 17:58:41,2026-01-27 09:19:41,Internet Banking
652,Neha Keer,Vendor,6224969608677747,BARB0394237,Bank of Baroda,Savings,9632722335,neha.keer243@example.com,nehakeer7723@paytm,Active,0,2025-03-18 21:13:33,,Internet Banking
775,Rudra Ahuja,,4526582361892752,YESB0868935,Canara Bank,Savings,0842126245,rudra.ahuja596@example.com,rudraahuja4582@paytm,Active,1,2024-06-12 17:52:44,2024-06-15 17:44:44,Mobile App
23,Michael Dhawan,Office,7682623391625170,YESB0276060,Axis Bank,Savings,8444371819,michael.dhawan478@example.com,,Active,1,2025-04-16 01:06:10,2025-04-17 14:18:10,Mobile App
705,Eiravati Shukla,,3920253642293390,PUNB0444840,ICICI Bank,Current,1012710725,eiravati.shukla629@example.com,,Active,1,2026-06-06 02:40:01,2026-06-08 22:00:01,Internet Banking
79,Sneha Radhakrishnan,Brother,9619609495880825,ICIC0865796,Punjab National Bank,Savings,,,sneharadhakrishnan785@okicici,Active,0,2026-03-14 06:20:48,,Internet Banking
875,Leena Salvi,,5068310094484154,ICIC0657178,Kotak Mahindra Bank,Current,0871017081,,leenasalvi7832@okicici,Active,0,2024-06-25 14:14:26,,Internet Banking
193,Shravya Vig,,9333848213026452,PUNB0559105,Union Bank of India,Current,0417552978,shravya.vig872@example.com,shravyavig1546@okaxis,Active,1,2025-04-01 19:51:56,2025-04-02 20:32:56,Mobile App
554,Ansh Mukherjee,,8180763311499647,UTIB0975545,IndusInd Bank,Savings,5393108671,ansh.mukherjee477@example.com,,Active,1,2024-09-02 11:45:47,2024-09-08 01:44:47,Mobile App
749,Dakshesh Chaudry,,7345037769239165,UTIB0398472,Axis Bank,Savings,9813906577,dakshesh.chaudry656@example.com,,Active,1,2025-08-31 18:11:01,2025-09-05 02:49:01,Internet Banking
59,Yashvi Morar,Vendor,6044897254336891,CNRB0125505,IDFC First Bank,Savings,3123124526,yashvi.morar314@example.com,,Active,1,2025-03-29 06:20:23,2025-04-03 21:09:23,Mobile App
102,Gaurika Patil,Sister,6269784797783561,ICIC0743459,IDFC First Bank,Savings,1305637686,gaurika.patil444@example.com,,Active,1,2025-01-28 23:21:35,2025-01-31 14:54:35,Mobile App
924,Gavin Joshi,Mom,934307273803408,UTIB0423994,ICICI Bank,Savings,1869484262,gavin.joshi240@example.com,gavinjoshi9895@oksbi,Active,1,2025-03-17 21:43:46,2025-03-23 09:48:46,Internet Banking
752,Vidhi Dewan,,7606503558315136,IDFB0340271,Punjab National Bank,Savings,4766597875,vidhi.dewan608@example.com,,Active,0,2025-05-01 18:54:31,,Mobile App
941,Quincy Minhas,,6673751818628183,ICIC0003775,ICICI Bank,Savings,0152343422,quincy.minhas536@example.com,,Active,0,2025-06-17 12:14:42,,Mobile App
542,Sanaya Balakrishnan,Home,4142261955730694,ICIC0893382,Canara Bank,Savings,0143340923,sanaya.balakrishnan583@example.com,sanayabalakrishnan8142@okicici,Active,1,2024-12-06 22:10:13,2024-12-13 10:11:13,Mobile App
253,Gabriel Ratti,Friend,7341753455099156,YESB0531530,Punjab National Bank,Savings,1764174340,gabriel.ratti312@example.com,gabrielratti4305@ybl,Active,1,2024-11-26 22:33:42,2024-11-29 08:56:42,Mobile App
95,Nakul Dara,Personal,7453701426964719,ICIC0337854,Punjab National Bank,Current,2164214102,nakul.dara164@example.com,nakuldara7566@okaxis,Active,1,2024-04-20 11:08:26,2024-04-21 11:29:26,Internet Banking
41,Nihal Doshi,Personal,6437832588458636,UBIN0080550,Yes Bank,Current,3128665503,nihal.doshi245@example.com,nihaldoshi3013@okaxis,Active,1,2026-02-17 17:47:15,2026-02-21 11:12:15,Internet Banking
38,Azaan Dhar,Friend,7667497546963793,HDFC0546475,Canara Bank,Savings,1172974040,,azaandhar9430@okicici,Active,1,2025-06-02 08:00:35,2025-06-07 17:20:35,Internet Banking
498,Krish Tandon,Business,8754477391409237,CNRB0128349,HDFC Bank,Savings,1986916694,krish.tandon774@example.com,krishtandon2100@okicici,Active,1,2026-06-04 19:13:25,2026-06-08 18:14:25,Mobile App
414,Dayamai Dubey,Sister,5748252314408705,PUNB0953885,Punjab National Bank,Savings,5097678103,dayamai.dubey84@example.com,dayamaidubey6252@ybl,Active,1,2024-11-08 00:19:48,2024-11-10 07:09:48,Mobile App
838,Maanas Walia,,4498473579554371,ICIC0840562,IDFC First Bank,Current,5572968030,maanas.walia282@example.com,maanaswalia9592@okicici,Active,1,2024-10-05 03:34:25,2024-10-08 12:44:25,Branch
16,Pratyush Cheema,,3769087575501531,CNRB0500785,IDFC First Bank,Current,6745244967,pratyush.cheema294@example.com,,Active,1,2024-01-21 10:40:31,2024-01-27 16:46:31,Mobile App
696,Lipika Rattan,Dad,8096266149572014,ICIC0763139,HDFC Bank,Savings,5349331735,lipika.rattan423@example.com,,Active,1,2024-11-09 23:09:05,2024-11-14 08:16:05,Mobile App
853,Sai Nagarajan,Vendor,9413686118060205,HDFC0146284,Canara Bank,Savings,9501165811,sai.nagarajan307@example.com,sainagarajan5450@okhdfcbank,Inactive,1,2025-02-06 10:04:03,2025-02-08 07:57:03,Mobile App
496,Girish Parikh,,7034620886312322,PUNB0980504,Axis Bank,Savings,0986923740,girish.parikh722@example.com,girishparikh3408@paytm,Active,0,2025-11-14 12:25:47,,Mobile App
586,Keya Barman,Friend,9911469906000747,YESB0294926,Punjab National Bank,Savings,6746479506,keya.barman246@example.com,,Active,1,2026-01-20 04:44:49,2026-01-21 04:05:49,Mobile App
904,Gayathri Dayal,Vendor,5951159958958915,YESB0553169,ICICI Bank,Savings,,gayathri.dayal212@example.com,,Active,1,2025-12-14 20:18:46,2025-12-16 15:14:46,Mobile App
791,Rajata Manne,Dad,8920040018534523,IDFB0594913,Canara Bank,Savings,7719268465,rajata.manne126@example.com,,Inactive,0,2026-07-07 22:10:04,,Internet Banking
188,Gautami Pai,Friend,4034162555176481,IDFB0384245,Canara Bank,Savings,6096094920,gautami.pai378@example.com,gautamipai9169@ybl,Active,1,2026-05-31 20:57:43,2026-06-02 18:19:43,Internet Banking
121,Ayaan Sangha,,7114657231326286,CNRB0700152,Bank of Baroda,Savings,2173645086,ayaan.sangha112@example.com,ayaansangha9723@okhdfcbank,Inactive,0,2025-03-18 05:21:33,,Internet Banking
551,Aarna Dani,Personal,2314829892274082,PUNB0137520,IDFC First Bank,Current,1166275322,,,Active,0,2025-08-15 13:00:10,,Internet Banking
604,Falan Kibe,,6436638537134671,UBIN0830220,Yes Bank,Savings,2734904314,falan.kibe449@example.com,falankibe2578@okicici,Inactive,0,2024-05-14 13:43:31,,Mobile App
135,Anika Barad,,3121361501230511,ICIC0954616,Union Bank of India,Savings,1117925478,,,Active,1,2024-03-18 16:55:15,2024-03-21 11:49:15,Mobile App
963,Vinaya Deshpande,,6185621378156088,ICIC0481047,Axis Bank,Savings,3382515221,vinaya.deshpande398@example.com,vinayadeshpande3795@okhdfcbank,Active,1,2024-11-20 02:43:38,2024-11-24 02:41:38,Mobile App
461,Oeshi Bassi,Personal,2074045708739796,ICIC0616554,Canara Bank,Savings,,oeshi.bassi980@example.com,,Active,1,2024-10-21 05:56:11,2024-10-21 06:07:11,Internet Banking
776,Charan Pathak,,5123393348189407,BARB0891395,IDFC First Bank,Savings,7248635129,charan.pathak519@example.com,charanpathak9492@okicici,Active,1,2025-03-24 02:32:25,2025-03-27 19:32:25,Internet Banking
58,Aarav Jayaraman,Dad,7495611343983760,KKBK0485473,State Bank of India,Savings,8962095882,aarav.jayaraman166@example.com,aaravjayaraman6082@ybl,Active,1,2024-04-14 03:43:57,2024-04-17 02:56:57,Internet Banking
554,Kiaan Chaudhuri,,6371365039588217,UTIB0540372,Axis Bank,Savings,7343687015,kiaan.chaudhuri157@example.com,kiaanchaudhuri3916@okaxis,Active,1,2024-09-16 16:08:45,2024-09-21 19:00:45,Internet Banking
709,Nitesh Kohli,Sister,8816381383587699,HDFC0168868,IDFC First Bank,Savings,7456300552,nitesh.kohli69@example.com,niteshkohli2350@okhdfcbank,Active,1,2025-11-08 23:06:40,2025-11-10 03:38:40,Mobile App
877,Gautami Ghosh,Brother,3721067743235627,INDB0089438,Punjab National Bank,Current,9110526544,gautami.ghosh138@example.com,,Active,1,2025-09-10 23:08:58,2025-09-13 22:01:58,Internet Banking
689,Hema Naik,Home,7277789592287633,BARB0265152,Kotak Mahindra Bank,Savings,5084918157,,hemanaik1263@oksbi,Inactive,0,2024-06-26 17:58:37,,Mobile App
62,Dalaja Buch,Sister,2928698445729669,UBIN0039864,Punjab National Bank,Savings,7545645081,dalaja.buch864@example.com,dalajabuch2146@paytm,Active,1,2025-04-30 13:06:10,2025-05-03 00:43:10,Internet Banking
777,Chandran Uppal,,7588052063929350,IDFB0476369,ICICI Bank,Current,8040260535,chandran.uppal71@example.com,chandranuppal5933@okicici,Active,1,2024-12-14 06:43:06,2024-12-18 22:33:06,Mobile App
565,Dev Shah,Brother,5028722309003070,KKBK0287460,State Bank of India,Savings,0051931000,dev.shah535@example.com,devshah609@okhdfcbank,Active,0,2024-07-14 07:04:00,,Mobile App
30,Nimrat Gaba,Business,2326368238433693,YESB0885140,IDFC First Bank,Savings,8133338100,nimrat.gaba640@example.com,nimratgaba2306@okaxis,Active,1,2025-12-27 00:57:40,2025-12-28 04:13:40,Mobile App
730,Xiti Sunder,Vendor,6983735804115989,KKBK0225776,Kotak Mahindra Bank,Savings,8672906759,xiti.sunder329@example.com,,Active,1,2025-07-31 00:07:30,2025-08-05 07:11:30,Mobile App
686,Liam Mody,Home,9440042663752870,SBIN0452573,Axis Bank,Savings,2817872079,,liammody1848@paytm,Active,1,2024-11-02 09:38:52,2024-11-07 19:26:52,Mobile App
586,Chaitanya Malhotra,Friend,7127964070517367,CNRB0498680,Yes Bank,Current,6848175038,chaitanya.malhotra719@example.com,chaitanyamalhotra5702@okaxis,Active,1,2024-03-25 07:03:30,2024-03-29 15:03:30,Internet Banking
183,Daniel Mane,,3130375546198355,BARB0396759,Bank of Baroda,Savings,9144007745,daniel.mane889@example.com,danielmane4474@oksbi,Active,1,2024-06-23 17:02:49,2024-06-27 11:17:49,Internet Banking
231,Yochana Randhawa,Friend,8236919035978892,IDFB0828338,Union Bank of India,Savings,9130655019,,yochanarandhawa5533@paytm,Active,1,2025-03-12 06:21:40,2025-03-13 10:31:40,Internet Banking
772,Vinaya Bhandari,,1601760866853698,YESB0069111,Kotak Mahindra Bank,Savings,8975465471,vinaya.bhandari84@example.com,vinayabhandari8601@oksbi,Active,1,2024-11-17 06:43:13,2024-11-21 01:26:13,Mobile App
272,Panini Sant,,1478301660252933,IDFB0175873,Axis Bank,Savings,3506959445,,paninisant1474@oksbi,Active,1,2026-08-04 01:38:42,2026-08-06 03:14:42,Mobile App
702,Alexander Gole,,8544723942053832,UTIB0669801,Axis Bank,Savings,6328315889,,alexandergole578@oksbi,Inactive,0,2025-03-15 14:38:21,,Mobile App
998,Yutika Sethi,Sister,6996540898674929,UTIB0152378,Punjab National Bank,Savings,1743698333,yutika.sethi929@example.com,yutikasethi4849@okaxis,Active,0,2024-04-29 05:36:12,,Mobile App
840,Chaaya Sehgal,,8640970150698321,CNRB0214714,IDFC First Bank,Current,4626662555,,chaayasehgal8952@paytm,Active,1,2026-07-05 09:42:33,2026-07-07 16:59:33,Internet Banking
