customer_id,account_number,account_type,balance,account_status,open_date,closed_date,created_at,branch_id
917,535676514220,Current,267564.06,Active,2025-07-21,,2025-07-21,19
838,156222396912,Savings,158601.6,Active,2025-11-01,,2025-11-01,8
75,161049985491,Salary,139141.69,Active,2020-04-05,,2020-04-05,13
78,762820135757,Savings,156320.58,Active,2024-11-23,,2024-11-23,4
265,392373638301,Savings,498934.17,Active,2023-04-20,,2023-04-20,16
963,376553362617,Savings,344719.4,Active,2024-11-18,,2024-11-18,3
729,674262430481,Savings,271347.16,Active,2018-05-30,,2018-05-30,8
87,474006517307,Savings,264018.15,Active,2019-07-20,,2019-07-20,5
395,135268215781,Savings,8335.65,Active,2020-08-28,,2020-08-28,1
186,671554214056,Savings,77574.0,Active,2018-07-19,,2018-07-19,20
928,690086475538,Savings,154665.74,Active,2025-06-22,,2025-06-22,18
955,244295014251,Savings,234447.88,Active,2023-01-14,,2023-01-14,13
597,754133610781,Salary,184614.37,Active,2022-05-13,,2022-05-13,5
755,584050456592,Salary,122020.71,Active,2022-04-17,,2022-04-17,11
455,937193117953,Savings,120694.11,Active,2022-08-26,,2022-08-26,11
17,327805163495,Current,1454535.1,Active,2020-06-06,,2020-06-06,14
765,635710596353,Savings,440638.88,Active,2025-04-22,,2025-04-22,5
419,799864643937,Current,981805.5,Active,2020-12-07,,2020-12-07,13
758,439854632903,Savings,293530.21,Active,2026-04-05,,2026-04-05,17
365,675143297443,Savings,335064.04,Active,2020-02-25,,2020-02-25,18
120,137342268144,Savings,87067.78,Active,2020-03-06,,2020-03-06,12
713,840899178383,Savings,473690.07,Active,2023-04-07,,2023-04-07,7
762,526742035919,Savings,250178.36,Active,2023-02-07,,2023-02-07,11
825,303932837878,Savings,229948.52,Active,2023-08-25,,2023-08-25,14
963,131792348228,Salary,179705.63,Active,2020-08-13,,2020-08-13,19
118,589341835904,Savings,105585.74,Active,2018-09-02,,2018-09-02,18
160,521812030130,Salary,29976.8,Active,2021-11-13,,2021-11-13,4
811,422856937687,Savings,251897.67,Inactive,2023-04-27,,2023-04-27,15
441,624144170206,Premium,2066883.17,Active,2018-02-25,,2018-02-25,10
824,469984947962,Savings,344599.58,Active,2021-09-29,,2021-09-29,7
42,230740481951,Salary,186823.73,Active,2018-04-08,,2018-04-08,17
629,702129592802,Savings,426352.0,Active,2021-12-13,,2021-12-13,8
314,945638525681,Current,1924905.05,Active,2021-07-17,,2021-07-17,4
855,168435580158,Savings,146576.56,Active,2025-05-23,,2025-05-23,16
726,718209730928,Savings,473564.63,Active,2019-07-25,,2019-07-25,18
765,801652982478,Savings,16045.93,Active,2020-12-20,,2020-12-20,17
153,140961702609,Salary,164419.12,Active,2021-01-06,,2021-01-06,15
85,673351546021,Savings,7864.5,Active,2020-01-04,,2020-01-04,20
810,837158125992,Savings,338424.79,Active,2019-08-12,,2019-08-12,13
665,411493440825,Current,645300.52,Active,2021-04-26,,2021-04-26,4
447,980113846517,Salary,107766.83,Active,2022-03-04,,2022-03-04,17
904,810211870552,Current,265242.22,Active,2026-04-26,,2026-04-26,11
273,590211285150,Savings,284005.78,Active,2020-05-25,,2020-05-25,9
915,870539131418,Savings,335599.9,Active,2024-03-14,,2024-03-14,4
909,577440801886,Savings,288752.45,Active,2025-04-13,,2025-04-13,1
958,500811320014,Savings,40470.66,Active,2021-06-10,,2021-06-10,17
285,340656591141,Savings,409080.56,Active,2023-04-10,,2023-04-10,18
304,650380637739,Savings,38466.73,Active,2021-12-20,,2021-12-20,6
777,715491863095,Current,513609.99,Active,2023-08-08,,2023-08-08,6
355,490451625494,Savings,491285.45,Active,2018-07-14,,2018-07-14,6
620,785900813411,Savings,325880.89,Active,2024-12-14,,2024-12-14,18
461,969427145153,Savings,486813.14,Active,2020-09-11,,2020-09-11,16
326,328775365816,Savings,112644.76,Active,2023-03-19,,2023-03-19,19
266,298376167001,Current,1683048.52,Active,2021-05-03,,2021-05-03,10
538,183252372827,Premium,3349374.29,Active,2024-11-24,,2024-11-24,17
606,464847798974,Savings,391027.09,Active,2019-03-31,,2019-03-31,3
279,455292116453,Savings,270186.76,Active,2025-02-07,,2025-02-07,10
91,309570973774,Premium,4350234.28,Active,2025-08-20,,2025-08-20,4
720,900562830706,Savings,435696.37,Active,2026-04-15,,2026-04-15,8
633,794290126648,Savings,289009.83,Active,2022-06-14,,2022-06-14,7
80,338331757520,Salary,177666.36,Active,2022-06-05,,2022-06-05,10
349,275173873038,Savings,354908.72,Active,2026-03-31,,2026-03-31,5
462,781695111236,Savings,226952.71,Active,2019-02-24,,2019-02-24,9
552,474470591710,Savings,151788.29,Active,2019-02-12,,2019-02-12,6
552,740936401820,Savings,161229.67,Active,2023-12-24,,2023-12-24,5
585,985931368109,Salary,38219.18,Active,2024-12-17,,2024-12-17,1
147,578837559477,Salary,721.76,Closed,2020-05-22,2023-12-02,2020-05-22,15
138,932766651478,Savings,474820.3,Active,2019-03-24,,2019-03-24,10
212,178361543939,Savings,248424.86,Active,2019-11-03,,2019-11-03,1
248,499052267569,Current,353841.18,Active,2020-03-23,,2020-03-23,5
658,102336192184,Savings,16058.48,Active,2025-02-21,,2025-02-21,18
220,348883253879,Savings,397108.29,Active,2026-03-31,,2026-03-31,19
816,810448670010,Current,512853.35,Active,2018-04-09,,2018-04-09,17
782,597965370977,Premium,3144063.01,Active,2024-01-29,,2024-01-29,19
288,991903584809,Savings,268376.48,Active,2022-05-22,,2022-05-22,11
493,222660348906,Salary,129668.93,Active,2018-01-15,,2018-01-15,19
114,509069109579,Salary,112478.21,Active,2021-09-06,,2021-09-06,6
339,967761643899,Savings,203329.83,Active,2023-08-04,,2023-08-04,2
115,104684940242,Salary,48554.08,Active,2022-06-05,,2022-06-05,6
836,374759133115,Savings,290222.9,Active,2020-10-03,,2020-10-03,8
239,266126532363,Salary,156258.08,Active,2022-10-16,,2022-10-16,12
57,868454062373,Salary,21005.25,Active,2024-05-18,,2024-05-18,17
897,488636332947,Savings,373498.2,Active,2025-04-16,,2025-04-16,18
537,727534711361,Savings,390183.43,Active,2022-03-10,,2022-03-10,3
120,527016012906,Savings,160151.44,Active,2018-06-18,,2018-06-18,13
808,191106699718,Savings,355377.84,Active,2026-07-08,,2026-07-08,1
604,566945549125,Savings,90.03,Closed,2019-10-04,2023-05-02,2019-10-04,7
125,728740656949,Savings,202603.59,Active,2020-06-03,,2020-06-03,5
481,342545763466,Savings,42924.5,Active,2024-02-29,,2024-02-29,1
596,890322133036,Current,1291106.9,Active,2020-06-12,,2020-06-12,18
819,439375039961,Savings,263021.12,Active,2018-09-14,,2018-09-14,12
108,724119609984,Savings,490725.02,Active,2019-04-15,,2019-04-15,10
450,998044883776,Salary,2052.17,Active,2025-04-17,,2025-04-17,15
10,457476278889,Savings,238235.94,Active,2026-04-29,,2026-04-29,2
892,888369378918,Salary,164304.62,Active,2023-10-08,,2023-10-08,20
638,317064893109,Current,1030762.88,Active,2020-05-28,,2020-05-28,20
872,642655549214,Savings,317709.13,Active,2019-02-07,,2019-02-07,13
974,886888728568,Savings,488887.45,Active,2025-07-06,,2025-07-06,13
504,956465423265,Savings,303594.7,Active,2025-04-30,,2025-04-30,17
369,278295114671,Savings,170055.33,Active,2024-07-07,,2024-07-07,6
751,640025698528,Salary,122860.5,Active,2022-06-18,,2022-06-18,8
399,835352267260,Savings,465109.72,Active,2020-05-11,,2020-05-11,16
719,480256569240,Savings,97404.41,Active,2024-09-17,,2024-09-17,18
823,268595366074,Salary,51700.23,Active,2018-01-07,,2018-01-07,15
583,834259131631,Current,621300.83,Active,2018-12-15,,2018-12-15,9
665,728223039602,Savings,325820.72,Active,2018-07-14,,2018-07-14,10
128,298678888126,Savings,142449.68,Active,2025-12-14,,2025-12-14,8
252,287189704122,Savings,53980.2,Active,2024-10-23,,2024-10-23,11
531,405044623353,Salary,17125.12,Active,2021-03-07,,2021-03-07,10
541,812242913466,Savings,358486.98,Active,2020-05-02,,2020-05-02,14
428,768862989555,Savings,383006.1,Active,2020-07-17,,2020-07-17,11
305,109129139339,Current,1102191.51,Active,2020-08-27,,2020-08-27,17
636,153644501962,Savings,119195.44,Active,2023-01-26,,2023-01-26,4
621,153057715662,Savings,51130.07,Active,2019-02-04,,2019-02-04,20
83,830279322452,Current,607123.34,Active,2019-12-17,,2019-12-17,5
17,986537317371,Premium,3866608.56,Active,2021-12-18,,2021-12-18,2
856,391458361517,Savings,177809.38,Active,2026-06-03,,2026-06-03,20
184,571794330194,Savings,97118.55,Active,2025-10-16,,2025-10-16,4
220,607372651921,Salary,139230.55,Active,2018-10-13,,2018-10-13,4
456,152649801161,Premium,3949136.05,Active,2018-01-02,,2018-01-02,3
643,217057941121,Savings,449182.84,Active,2019-03-18,,2019-03-18,3
372,781215857017,Savings,254525.68,Active,2024-05-16,,2024-05-16,16
339,506551505877,Savings,446084.71,Active,2024-03-23,,2024-03-23,10
888,583486010869,Savings,36476.3,Active,2018-01-05,,2018-01-05,12
687,288628917458,Savings,307483.52,Active,2021-11-07,,2021-11-07,1
255,288345103069,Current,1767794.7,Active,2022-07-19,,2022-07-19,8
786,200284218781,Current,135177.03,Active,2021-11-04,,2021-11-04,20
611,142140903191,Savings,41920.78,Inactive,2019-10-22,,2019-10-22,1
64,615003081372,Salary,18755.38,Active,2018-07-06,,2018-07-06,4
797,446523839572,Savings,368077.38,Inactive,2018-07-31,,2018-07-31,6
7,814400130319,Current,1745680.99,Active,2018-11-20,,2018-11-20,15
746,521487595860,Savings,87941.09,Active,2022-07-24,,2022-07-24,14
758,748428746129,Savings,457191.36,Active,2025-02-26,,2025-02-26,17
4,986508632386,Savings,340893.59,Active,2018-02-16,,2018-02-16,6
24,701440335336,Salary,81623.42,Active,2026-02-20,,2026-02-20,9
958,247610395339,Savings,185180.15,Active,2018-09-26,,2018-09-26,16
227,247305692708,Savings,481927.17,Active,2019-07-16,,2019-07-16,3
769,905989202678,Current,179.24,Closed,2026-03-02,2026-08-13,2026-03-02,15
528,532420135747,Savings,491982.25,Active,2023-07-03,,2023-07-03,8
598,310332535357,Savings,170582.05,Active,2019-07-16,,2019-07-16,8
109,614846769683,Savings,87115.97,Active,2024-12-03,,2024-12-03,6
336,439901491204,Savings,300734.23,Active,2025-06-13,,2025-06-13,2
531,244550084635,Premium,2293902.82,Active,2023-07-27,,2023-07-27,11
987,922208626150,Salary,4885.99,Active,2019-09-18,,2019-09-18,10
332,804411579724,Savings,110772.15,Active,2026-04-10,,2026-04-10,4
989,823379208343,Savings,340151.6,Active,2021-07-11,,2021-07-11,15
279,772195432071,Savings,78332.37,Active,2019-04-14,,2019-04-14,17
935,781910393863,Salary,96897.13,Active,2018-09-07,,2018-09-07,19
259,114073189795,Savings,494999.32,Active,2022-03-18,,2022-03-18,8
495,890072076583,Savings,116073.77,Active,2022-10-09,,2022-10-09,5
870,480772026055,Savings,484382.92,Active,2024-01-27,,2024-01-27,2
651,419326210498,Savings,113030.93,Active,2023-02-23,,2023-02-23,5
517,430735476690,Savings,162664.48,Active,2022-08-05,,2022-08-05,7
803,804039243201,Current,1564386.85,Active,2025-04-26,,2025-04-26,13
227,244738490542,Savings,237.84,Closed,2026-06-10,2026-08-13,2026-06-10,19
560,487052249687,Savings,331201.47,Active,2026-06-13,,2026-06-13,18
950,770306692292,Savings,366578.37,Active,2023-02-01,,2023-02-01,6
90,245341725302,Savings,17238.65,Active,2018-03-31,,2018-03-31,3
543,164135933624,Savings,82335.24,Active,2022-05-13,,2022-05-13,15
820,709286761507,Savings,172121.9,Active,2020-12-03,,2020-12-03,4
613,896232567703,Premium,1007538.13,Active,2025-07-08,,2025-07-08,8
489,760045513760,Savings,81674.01,Active,2026-05-31,,2026-05-31,16
687,551398284504,Savings,237650.97,Active,2022-06-06,,2022-06-06,15
73,393287293975,Savings,128083.4,Active,2022-10-09,,2022-10-09,3
417,307358820100,Salary,171435.5,Active,2020-10-22,,2020-10-22,12
496,797927270107,Premium,2820112.77,Active,2020-10-10,,2020-10-10,4
811,275733914666,Savings,440619.21,Active,2024-03-01,,2024-03-01,3
979,775824370044,Savings,121129.85,Active,2026-03-26,,2026-03-26,9
554,144396902763,Savings,278114.73,Active,2021-09-12,,2021-09-12,6
52,315705103426,Savings,476834.35,Active,2023-10-22,,2023-10-22,15
847,181944015203,Savings,243949.23,Active,2022-07-09,,2022-07-09,13
269,845685543876,Savings,312430.6,Active,2022-03-25,,2022-03-25,2
874,432946094237,Premium,2384276.91,Active,2024-07-19,,2024-07-19,1
13,410138664391,Savings,379827.38,Active,2023-11-24,,2023-11-24,14
879,404947665068,Salary,181958.48,Active,2019-11-19,,2019-11-19,17
313,332412086734,Savings,231308.14,Active,2023-05-31,,2023-05-31,16
335,646652152406,Savings,380983.24,Active,2024-08-29,,2024-08-29,11
600,940764611881,Savings,213495.92,Active,2024-12-30,,2024-12-30,15
339,301020326136,Current,406943.06,Active,2024-03-24,,2024-03-24,9
751,926390096200,Current,1138568.2,Active,2023-08-22,,2023-08-22,8
647,153445388041,Premium,4506176.27,Active,2020-07-16,,2020-07-16,6
716,427904565699,Salary,153553.75,Active,2023-09-23,,2023-09-23,17
6,847380961808,Savings,68830.96,Active,2022-01-04,,2022-01-04,8
320,159673697623,Savings,91086.27,Active,2020-08-24,,2020-08-24,11
633,185419561689,Savings,224268.43,Active,2023-12-02,,2023-12-02,1
706,730495998714,Savings,228034.8,Active,2022-04-03,,2022-04-03,2
153,801161156143,Current,1192751.11,Active,2023-12-03,,2023-12-03,1
398,638357188000,Savings,766.91,Closed,2021-12-01,2024-04-26,2021-12-01,19
724,430605154212,Savings,345599.54,Active,2024-05-31,,2024-05-31,10
34,453888857333,Savings,431106.58,Active,2020-01-25,,2020-01-25,8
593,331509118047,Savings,26504.28,Active,2026-07-19,,2026-07-19,17
249,787098839280,Savings,208412.49,Frozen,2020-08-05,,2020-08-05,8
370,749049576375,Premium,1488343.21,Active,2022-11-29,,2022-11-29,20
699,409915314496,Savings,27120.99,Active,2024-07-13,,2024-07-13,19
97,577530296384,Savings,397195.08,Active,2023-02-16,,2023-02-16,18
491,695625582308,Savings,473405.66,Active,2019-09-23,,2019-09-23,9
760,578956057519,Savings,490033.37,Active,2023-02-14,,2023-02-14,13
329,681831604159,Current,1701292.64,Inactive,2024-05-15,,2024-05-15,4
513,763957723978,Savings,26245.54,Active,2022-05-11,,2022-05-11,4
893,158596198565,Savings,76898.39,Active,2026-05-28,,2026-05-28,1
114,882083344727,Savings,211503.82,Active,2018-05-23,,2018-05-23,9
673,809676154775,Savings,235376.28,Active,2026-01-06,,2026-01-06,4
867,450716280631,Current,765690.94,Active,2025-03-20,,2025-03-20,15
961,617745388760,Savings,354420.48,Active,2018-11-09,,2018-11-09,4
498,857128406726,Savings,348737.89,Active,2022-10-08,,2022-10-08,20
912,108409021330,Savings,68323.41,Active,2019-01-14,,2019-01-14,5
286,672027122307,Savings,312194.7,Active,2023-05-10,,2023-05-10,5
972,840232558815,Savings,50735.57,Active,2022-09-09,,2022-09-09,5
922,999317128574,Savings,280518.01,Active,2018-08-17,,2018-08-17,2
548,987458868316,Salary,68020.34,Active,2024-03-20,,2024-03-20,9
356,757072383710,Savings,11582.56,Active,2024-06-01,,2024-06-01,17
511,192769084644,Premium,2118053.15,Active,2024-07-29,,2024-07-29,17
168,633364937115,Current,883381.64,Active,2020-07-23,,2020-07-23,8
634,249245004362,Salary,173773.72,Active,2024-10-29,,2024-10-29,8
64,665180429691,Current,400364.6,Active,2020-07-01,,2020-07-01,1
943,398098600345,Savings,38429.52,Active,2023-04-21,,2023-04-21,18
140,843500508789,Salary,79488.12,Active,2020-11-29,,2020-11-29,2
456,634682571219,Savings,378289.53,Active,2020-09-10,,2020-09-10,20
931,568492511082,Savings,421611.22,Active,2023-04-02,,2023-04-02,19
224,231383546933,Current,361476.46,Active,2024-02-03,,2024-02-03,5
400,870975474045,Salary,746.38,Closed,2019-10-01,2021-12-12,2019-10-01,4
610,230235691819,Savings,392799.02,Active,2023-03-03,,2023-03-03,15
161,965811327480,Savings,281167.69,Inactive,2026-05-16,,2026-05-16,17
130,349495782321,Savings,160257.36,Active,2026-06-20,,2026-06-20,15
332,304126032713,Savings,54751.6,Active,2022-09-05,,2022-09-05,10
418,230062713398,Current,1949230.64,Active,2021-08-11,,2021-08-11,3
727,839253613498,Savings,329991.08,Active,2024-11-05,,2024-11-05,5
854,286701627118,Savings,264424.22,Active,2022-10-22,,2022-10-22,2
955,166475348805,Savings,429531.21,Active,2018-05-23,,2018-05-23,4
139,177735114340,Savings,489358.7,Active,2019-08-21,,2019-08-21,17
595,600755798741,Current,289750.4,Active,2024-07-22,,2024-07-22,10
59,721092289450,Savings,58512.81,Active,2021-06-15,,2021-06-15,20
521,903651133366,Savings,451760.71,Active,2021-02-01,,2021-02-01,5
146,875995371955,Savings,112296.69,Active,2020-09-21,,2020-09-21,10
120,940422515553,Savings,443511.04,Active,2023-11-12,,2023-11-12,2
701,281542773403,Savings,177363.77,Active,2026-06-21,,2026-06-21,15
250,716482657942,Savings,7223.81,Active,2021-12-21,,2021-12-21,13
939,392083434919,Current,1537205.5,Active,2018-10-26,,2018-10-26,4
43,925673595596,Savings,289725.38,Active,2019-12-01,,2019-12-01,6
116,451897242133,Savings,132576.88,Active,2019-07-05,,2019-07-05,19
155,326028377863,Salary,144274.38,Active,2018-05-08,,2018-05-08,1
512,602721129766,Savings,327956.98,Active,2019-08-19,,2019-08-19,12
4,745310280461,Savings,342188.28,Active,2019-04-30,,2019-04-30,7
765,719898607137,Savings,109641.62,Active,2023-11-10,,2023-11-10,2
72,300371505372,Savings,333594.57,Inactive,2025-12-27,,2025-12-27,12
612,664009960273,Savings,14017.56,Active,2024-10-16,,2024-10-16,14
393,201797078708,Current,1376848.18,Active,2019-07-29,,2019-07-29,9
944,619140704674,Premium,2585437.73,Active,2018-08-24,,2018-08-24,14
237,564888620150,Current,1213123.54,Active,2018-12-09,,2018-12-09,5
488,974474344403,Current,1277862.52,Active,2024-10-13,,2024-10-13,13
637,867629527735,Salary,109422.6,Active,2024-06-21,,2024-06-21,11
165,427462517779,Savings,301290.72,Active,2024-06-18,,2024-06-18,14
404,556741338424,Current,470548.45,Active,2019-09-04,,2019-09-04,14
26,967382930042,Savings,324421.12,Active,2020-03-05,,2020-03-05,8
507,868582919643,Savings,429307.15,Active,2025-12-30,,2025-12-30,16
349,806014915509,Savings,364603.36,Active,2021-06-11,,2021-06-11,1
980,928107172832,Savings,297679.51,Active,2018-04-22,,2018-04-22,6
393,957598933012,Current,1475731.05,Active,2026-06-29,,2026-06-29,9
648,202820148118,Savings,34005.21,Active,2025-05-25,,2025-05-25,12
728,817088142135,Savings,192823.86,Active,2024-04-20,,2024-04-20,12
71,691291504656,Current,1230895.82,Active,2026-02-18,,2026-02-18,19
417,829094746835,Current,144539.07,Active,2025-11-20,,2025-11-20,10
659,501627820391,Salary,190239.72,Frozen,2023-01-14,,2023-01-14,20
718,839242640184,Savings,465428.51,Active,2023-09-14,,2023-09-14,10
447,142647835700,Savings,499210.98,Inactive,2021-05-29,,2021-05-29,7
551,301651274856,Current,639712.93,Active,2019-06-28,,2019-06-28,19
164,226743360318,Current,1288066.81,Active,2023-09-23,,2023-09-23,12
987,506398868820,Premium,176991.56,Active,2020-03-18,,2020-03-18,20
714,589105662491,Savings,360652.38,Active,2018-12-11,,2018-12-11,1
492,566682359032,Savings,470206.51,Active,2024-07-14,,2024-07-14,5
160,776510343960,Savings,995.45,Closed,2024-11-16,2025-05-07,2024-11-16,17
507,254372310277,Savings,118295.81,Active,2021-06-30,,2021-06-30,5
916,963744695008,Savings,247806.47,Active,2023-07-07,,2023-07-07,16
838,678120034203,Savings,17966.72,Active,2025-10-27,,2025-10-27,20
810,245940036095,Current,424841.51,Active,2018-05-20,,2018-05-20,20
311,783617134345,Savings,269068.07,Active,2022-08-29,,2022-08-29,8
632,255284566572,Salary,170583.55,Active,2018-11-21,,2018-11-21,17
946,238927188743,Savings,390768.31,Active,2018-07-17,,2018-07-17,19
295,648799031926,Savings,250432.27,Active,2024-06-27,,2024-06-27,4
1000,925276389982,Savings,388212.67,Active,2018-06-13,,2018-06-13,8
742,316617957987,Savings,119670.61,Active,2021-02-23,,2021-02-23,1
267,520080340689,Savings,456367.52,Active,2019-06-20,,2019-06-20,9
63,230513861622,Current,85268.07,Inactive,2023-11-11,,2023-11-11,9
50,659797745566,Savings,196515.54,Active,2021-10-29,,2021-10-29,14
248,887286911231,Savings,5923.03,Active,2025-06-16,,2025-06-16,5
536,626334182316,Savings,448408.29,Active,2025-05-20,,2025-05-20,5
648,521805609684,Savings,432418.55,Active,2020-08-15,,2020-08-15,2
753,795443152360,Salary,164775.79,Active,2026-02-15,,2026-02-15,16
74,904283443015,Savings,59992.38,Active,2019-11-18,,2019-11-18,10
823,374378061007,Savings,483204.06,Active,2024-09-22,,2024-09-22,7
284,994518314024,Savings,197277.64,Active,2025-03-28,,2025-03-28,18
151,490818984318,Savings,453614.9,Active,2022-03-04,,2022-03-04,16
768,440612507472,Savings,295011.61,Active,2018-03-03,,2018-03-03,18
185,967643861999,Savings,412909.87,Active,2024-05-25,,2024-05-25,10
700,388820781034,Salary,84308.13,Active,2022-07-24,,2022-07-24,6
8,424421648680,Current,307286.46,Active,2018-09-17,,2018-09-17,2
797,983059883788,Savings,153519.02,Active,2019-04-10,,2019-04-10,19
693,147110686340,Savings,74833.21,Active,2020-01-02,,2020-01-02,2
102,761174758456,Savings,148705.49,Frozen,2019-06-04,,2019-06-04,15
974,751526212950,Savings,81819.16,Active,2023-06-16,,2023-06-16,1
949,112112628151,Savings,86934.0,Active,2019-07-16,,2019-07-16,16
578,122148098814,Current,88064.89,Active,2023-04-20,,2023-04-20,15
928,317498557207,Savings,77196.47,Active,2021-04-09,,2021-04-09,10
105,741686308879,Current,1368079.28,Active,2024-06-20,,2024-06-20,20
691,646013332566,Savings,393343.61,Active,2025-06-06,,2025-06-06,20
882,169715427162,Savings,247854.14,Active,2021-04-04,,2021-04-04,4
632,433982562049,Savings,393550.22,Active,2026-07-04,,2026-07-04,14
194,821089375298,Savings,285130.82,Active,2020-11-12,,2020-11-12,19
895,736431949176,Salary,191297.48,Active,2018-08-24,,2018-08-24,15
949,965007863314,Current,512554.01,Active,2022-05-01,,2022-05-01,6
942,545541325410,Savings,855.65,Closed,2023-09-04,2025-07-05,2023-09-04,20
944,233566075275,Current,1759911.92,Active,2025-01-22,,2025-01-22,19
753,241887150561,Salary,112153.15,Active,2019-09-18,,2019-09-18,12
301,566031691472,Savings,200606.74,Active,2018-04-07,,2018-04-07,10
362,179872805988,Savings,242934.55,Active,2021-12-23,,2021-12-23,15
155,894349973378,Savings,256135.52,Active,2020-10-21,,2020-10-21,1
564,777580289947,Savings,61909.74,Active,2018-07-25,,2018-07-25,12
174,909930898595,Savings,410972.44,Active,2025-07-22,,2025-07-22,10
317,258941436591,Savings,318135.43,Active,2021-05-24,,2021-05-24,5
675,314188932684,Savings,132993.71,Inactive,2026-01-30,,2026-01-30,6
920,984523019017,Savings,320048.99,Active,2018-10-06,,2018-10-06,13
652,717367754803,Salary,14441.05,Active,2025-05-04,,2025-05-04,16
870,509978255879,Savings,345866.32,Active,2026-07-13,,2026-07-13,6
600,710223844714,Premium,2116894.27,Active,2022-09-12,,2022-09-12,17
828,764977493152,Savings,423570.6,Active,2026-07-11,,2026-07-11,16
874,362556117116,Savings,399980.19,Active,2022-08-20,,2022-08-20,12
556,701538863848,Savings,240203.97,Active,2023-03-06,,2023-03-06,11
451,353326629488,Current,680800.95,Active,2024-04-29,,2024-04-29,18
666,255540504702,Savings,198560.66,Active,2021-09-27,,2021-09-27,15
271,931157507172,Savings,70265.08,Active,2019-05-12,,2019-05-12,7
700,816133735117,Savings,495814.21,Active,2023-11-17,,2023-11-17,11
722,490614977372,Salary,177628.93,Active,2018-11-22,,2018-11-22,12
91,376821923305,Savings,147086.77,Inactive,2024-03-23,,2024-03-23,19
634,938621295689,Premium,3929498.88,Active,2026-02-27,,2026-02-27,4
268,621861229473,Savings,154.28,Closed,2022-02-13,2023-12-23,2022-02-13,3
250,187982665879,Savings,391154.79,Active,2022-10-23,,2022-10-23,4
472,504121186516,Current,951826.89,Active,2025-08-16,,2025-08-16,4
170,270290003665,Savings,64451.8,Active,2022-04-27,,2022-04-27,5
592,671068427497,Savings,421287.22,Active,2018-11-09,,2018-11-09,12
422,817241432298,Savings,486462.4,Active,2025-06-25,,2025-06-25,16
392,378747956600,Savings,389041.52,Inactive,2025-02-16,,2025-02-16,9
930,803296066047,Savings,135725.87,Active,2020-06-16,,2020-06-16,17
258,638175486474,Current,1452125.05,Active,2025-12-29,,2025-12-29,7
629,958978825444,Savings,135550.38,Inactive,2023-08-30,,2023-08-30,3
201,139307483571,Salary,876.97,Closed,2018-02-26,2020-11-20,2018-02-26,12
523,635192059830,Current,1240441.61,Active,2023-12-08,,2023-12-08,10
693,130755786499,Savings,30010.38,Active,2022-02-28,,2022-02-28,10
651,633276431738,Salary,51156.08,Active,2021-04-27,,2021-04-27,5
6,318373195830,Premium,54645.38,Active,2021-03-22,,2021-03-22,5
842,937308078469,Savings,59660.96,Active,2025-08-09,,2025-08-09,14
322,344806606311,Savings,488409.94,Active,2021-08-23,,2021-08-23,6
283,279816658657,Savings,133141.76,Active,2023-06-20,,2023-06-20,11
768,371235753454,Savings,240470.93,Active,2020-09-15,,2020-09-15,1
328,867296716094,Savings,198876.17,Active,2022-03-19,,2022-03-19,18
538,733676035421,Salary,84695.89,Active,2026-06-18,,2026-06-18,4
28,754630324131,Savings,281825.38,Inactive,2023-08-19,,2023-08-19,4
996,879905516203,Savings,432987.14,Active,2024-06-14,,2024-06-14,13
965,885285873616,Salary,127695.58,Active,2025-08-06,,2025-08-06,18
926,342818066012,Savings,157064.83,Active,2025-11-03,,2025-11-03,17
16,815055664397,Savings,103644.12,Active,2018-10-02,,2018-10-02,19
976,336776122170,Salary,160289.15,Active,2023-10-12,,2023-10-12,17
858,454204295799,Current,1846265.45,Active,2022-03-15,,2022-03-15,3
106,728081156063,Savings,295280.57,Active,2022-02-24,,2022-02-24,3
404,420509004029,Savings,299138.25,Active,2021-05-29,,2021-05-29,2
663,692457676907,Salary,53452.04,Active,2021-07-29,,2021-07-29,15
679,687438642234,Savings,154.57,Closed,2020-01-11,2021-06-27,2020-01-11,11
115,261458697613,Savings,243544.56,Active,2023-01-06,,2023-01-06,5
987,501673289277,Savings,323206.8,Active,2019-06-24,,2019-06-24,14
333,170504744044,Current,547306.2,Active,2026-03-28,,2026-03-28,7
938,138788476357,Current,1032557.41,Active,2026-05-19,,2026-05-19,16
910,947019360006,Current,1728492.18,Active,2018-05-23,,2018-05-23,19
309,351428577518,Savings,492.66,Closed,2022-05-06,2024-09-18,2022-05-06,12
742,602846898893,Savings,323698.49,Active,2019-07-12,,2019-07-12,15
973,848532739918,Current,919359.37,Active,2025-10-23,,2025-10-23,14
863,863989086921,Current,646567.1,Active,2021-01-26,,2021-01-26,8
534,921946130940,Savings,467740.2,Active,2023-06-14,,2023-06-14,15
662,169045832206,Salary,30055.52,Active,2026-05-02,,2026-05-02,3
323,289653148637,Savings,365709.25,Active,2020-10-11,,2020-10-11,10
777,397753094226,Savings,30890.14,Active,2020-10-01,,2020-10-01,2
126,695309865224,Current,1956801.42,Active,2018-08-30,,2018-08-30,4
309,223206883916,Savings,28736.41,Active,2024-05-30,,2024-05-30,4
225,250771618877,Savings,376.55,Closed,2022-05-08,2022-07-22,2022-05-08,17
443,452168174453,Premium,3951569.3,Active,2023-09-05,,2023-09-05,12
410,590541916014,Savings,58289.49,Active,2018-01-14,,2018-01-14,1
135,701202317003,Savings,94343.07,Active,2026-05-30,,2026-05-30,16
